/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieXNLI registered with name baiduerniexnli isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieXNLI[0m
  return register_(class_)
/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieLCQMC registered with name baiduernielcqmc isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieLCQMC[0m
  return register_(class_)
/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/registry.py:89: UserWarning: [91mNew dataset data.baidu_ernie_data.BaiduErnieChnSentiCorp registered with name baiduerniechnsenticorp isoverriding existing dataset gluonnlp.data.baidu_ernie_data.BaiduErnieChnSentiCorp[0m
  return register_(class_)
INFO:root:Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', epochs=4, epsilon=1e-06, gpu=None, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=6, task_name='CNSA', warmup_ratio=0.1)
INFO:root:processing dataset...
WARNING:py.warnings:/remote-home/source/anaconda3/envs/hhy_cp/lib/python3.7/site-packages/gluonnlp/data/batchify/batchify.py:235: UserWarning: Padding value is not given and will be set automatically to 0 in data.batchify.Pad(). Please check whether this is intended (e.g. value of padding index in the vocabulary).
  'Padding value is not given and will be set automatically to 0 '

INFO:root:Now we are doing BERT classification training on cpu(0)!
INFO:root:[Epoch 1 Batch 1450/7918] loss=0.9940, lr=0.0000092, metrics:accuracy:0.5719
INFO:root:[Epoch 1 Batch 1460/7918] loss=1.0418, lr=0.0000092, metrics:accuracy:0.5720
INFO:root:[Epoch 1 Batch 1470/7918] loss=0.9139, lr=0.0000093, metrics:accuracy:0.5723
INFO:root:[Epoch 1 Batch 1480/7918] loss=0.9705, lr=0.0000093, metrics:accuracy:0.5727
INFO:root:[Epoch 1 Batch 1490/7918] loss=1.0612, lr=0.0000094, metrics:accuracy:0.5727
INFO:root:[Epoch 1 Batch 1500/7918] loss=1.0015, lr=0.0000095, metrics:accuracy:0.5728
INFO:root:[Epoch 1 Batch 1510/7918] loss=1.0181, lr=0.0000095, metrics:accuracy:0.5728
INFO:root:[Epoch 1 Batch 1520/7918] loss=1.0259, lr=0.0000096, metrics:accuracy:0.5729
INFO:root:[Epoch 1 Batch 1530/7918] loss=1.0262, lr=0.0000097, metrics:accuracy:0.5730
INFO:root:[Epoch 1 Batch 1540/7918] loss=0.9428, lr=0.0000097, metrics:accuracy:0.5733
INFO:root:[Epoch 1 Batch 1550/7918] loss=1.0945, lr=0.0000098, metrics:accuracy:0.5733
INFO:root:[Epoch 1 Batch 1560/7918] loss=0.9511, lr=0.0000099, metrics:accuracy:0.5736
INFO:root:[Epoch 1 Batch 1570/7918] loss=0.9513, lr=0.0000099, metrics:accuracy:0.5741
INFO:root:[Epoch 1 Batch 1580/7918] loss=1.0016, lr=0.0000100, metrics:accuracy:0.5743
INFO:root:[Epoch 1 Batch 1590/7918] loss=1.0139, lr=0.0000100, metrics:accuracy:0.5745
INFO:root:[Epoch 1 Batch 1600/7918] loss=0.9912, lr=0.0000101, metrics:accuracy:0.5748
INFO:root:[Epoch 1 Batch 1610/7918] loss=0.9786, lr=0.0000102, metrics:accuracy:0.5751
INFO:root:[Epoch 1 Batch 1620/7918] loss=1.0259, lr=0.0000102, metrics:accuracy:0.5750
INFO:root:[Epoch 1 Batch 1630/7918] loss=0.9846, lr=0.0000103, metrics:accuracy:0.5753
INFO:root:[Epoch 1 Batch 1640/7918] loss=0.9385, lr=0.0000104, metrics:accuracy:0.5758
INFO:root:[Epoch 1 Batch 1650/7918] loss=1.0581, lr=0.0000104, metrics:accuracy:0.5757
INFO:root:[Epoch 1 Batch 1660/7918] loss=0.9349, lr=0.0000105, metrics:accuracy:0.5762
INFO:root:[Epoch 1 Batch 1670/7918] loss=1.0712, lr=0.0000105, metrics:accuracy:0.5760
INFO:root:[Epoch 1 Batch 1680/7918] loss=1.0440, lr=0.0000106, metrics:accuracy:0.5760
INFO:root:[Epoch 1 Batch 1690/7918] loss=1.0833, lr=0.0000107, metrics:accuracy:0.5759
INFO:root:[Epoch 1 Batch 1700/7918] loss=1.0641, lr=0.0000107, metrics:accuracy:0.5758
INFO:root:[Epoch 1 Batch 1710/7918] loss=1.0642, lr=0.0000108, metrics:accuracy:0.5759
INFO:root:[Epoch 1 Batch 1720/7918] loss=1.0364, lr=0.0000109, metrics:accuracy:0.5760
INFO:root:[Epoch 1 Batch 1730/7918] loss=0.9924, lr=0.0000109, metrics:accuracy:0.5762
INFO:root:[Epoch 1 Batch 1740/7918] loss=0.9807, lr=0.0000110, metrics:accuracy:0.5763
INFO:root:[Epoch 1 Batch 1750/7918] loss=0.9628, lr=0.0000111, metrics:accuracy:0.5765
INFO:root:[Epoch 1 Batch 1760/7918] loss=1.0354, lr=0.0000111, metrics:accuracy:0.5765
